"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72295023174","2025-01-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  53.3","24","  47.7","24","1018.5","22","007.0","24","  3.6","24","  4.7","24","  9.9","999.9","  61.0"," ","  46.9"," "," 0.00","G","999.9","100000"
"72295023174","2025-01-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  55.4","24","  46.6","24","1018.7","24","006.9","24","  9.8","24","  2.8","24","  8.9","999.9","  71.1"," ","  46.9"," "," 0.00","G","999.9","100000"
"72295023174","2025-01-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  53.1","24","  50.4","24","1017.7","15","006.3","24","  3.7","24","  4.1","24","  8.9","999.9","  71.1"," ","  46.9"," "," 0.00","G","999.9","100000"
"72295023174","2025-01-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  55.3","24","  48.7","24","1018.7","20","006.9","24","  8.0","24","  5.0","24"," 13.0","999.9","  62.1"," ","  48.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  57.7","24","  41.7","24","1019.5","24","007.7","24","  9.7","24","  4.2","24"," 12.0","999.9","  75.0"," ","  45.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  59.2","24","  37.6","24","1018.7","24","006.9","24"," 10.0","24","  2.5","24","  9.9","999.9","  75.0"," ","  45.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  59.5","24","  47.0","24","1014.2","24","002.5","24","  9.7","24","  6.0","24"," 22.0"," 32.1","  73.0"," ","  46.9"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  65.2","24","  31.0","24","1017.6","23","006.2","24","  9.1","24"," 13.9","24"," 25.1"," 36.9","  73.0"," ","  48.9"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  59.0","24","  27.7","24","1018.7","24","007.1","24","  8.7","24","  4.9","24","  8.9"," 18.1","  73.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  57.5","24","  34.5","24","1023.7","24","012.1","24","  9.5","24","  3.4","24","  8.0","999.9","  70.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  56.7","24","  37.7","24","1019.5","24","007.4","24","  9.8","24","  4.4","24","  9.9","999.9","  70.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  57.5","24","  35.0","24","1016.8","24","005.2","24"," 10.0","24","  4.1","24","  9.9","999.9","  69.1"," ","  46.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-13","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  55.4","24","  29.6","24","1020.4","24","008.9","24"," 10.0","24","  3.0","24","  9.9"," 19.0","  69.1"," ","  43.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-14","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  55.1","24","  23.2","24","1024.7","24","013.0","24"," 10.0","24","  4.5","24","  9.9","999.9","  68.0"," ","  41.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-15","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  56.6","24","  28.3","24","1023.0","24","011.1","24"," 10.0","24","  4.2","24"," 11.1","999.9","  72.0"," ","  41.0"," "," 0.00","G","999.9","000000"
"72295023174","2025-01-16","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","  57.5","24","  28.2","24","1021.3","24","009.5","24"," 10.0","24","  5.3","24"," 13.0","999.9","  72.0"," ","  44.1"," "," 0.00","G","999.9","000000"
