"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"67107099999","2025-05-06","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.6"," 4","  55.3"," 4","9999.9"," 0","853.5"," 4"," 12.4"," 4","  3.0"," 4","  4.1","999.9","  71.6"," ","  56.1"," "," 0.71","G","999.9","000000"
"67107099999","2025-05-07","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  62.2"," 5","  55.7"," 5","9999.9"," 0","853.5"," 5"," 14.9"," 5","  2.0"," 5","  4.1","999.9","  69.4"," ","  54.5"," "," 0.00","G","999.9","000000"
"67107099999","2025-05-08","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  66.6"," 5","  58.1"," 5","9999.9"," 0","852.2"," 5"," 16.8"," 5","  2.8"," 5","  4.1","999.9","  74.5"," ","  55.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-09","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  67.6"," 4","  59.1"," 4","9999.9"," 0","851.9"," 4"," 15.5"," 4","  3.1"," 4","  4.1","999.9","  78.4"," ","  55.4"," "," 0.00","I","999.9","000010"
"67107099999","2025-05-10","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  72.3"," 4","  60.9"," 4","9999.9"," 0","853.4"," 4"," 17.9"," 4","  3.0"," 4","  4.1","999.9","  78.4"," ","  59.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-11","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  68.2"," 5","  58.1"," 5","9999.9"," 0","853.1"," 5"," 18.6"," 5","  3.2"," 5","  6.0","999.9","  77.7"," ","  54.7"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-12","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  67.4"," 5","  59.3"," 5","9999.9"," 0","853.3"," 5"," 14.3"," 5","  2.4"," 5","  4.1","999.9","  77.7"," ","  59.0"," "," 0.28","A","999.9","010000"
"67107099999","2025-05-13","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  66.5"," 4","  53.6"," 4","9999.9"," 0","853.8"," 4"," 19.4"," 4","  3.1"," 4","  4.1","999.9","  77.7"," ","  55.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-15","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.9"," 4","  56.3"," 4","9999.9"," 0","852.8"," 4"," 15.5"," 4","  3.1"," 4","  4.1","999.9","  72.3"," ","  54.5"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-16","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  66.2"," 5","  54.1"," 5","9999.9"," 0","852.7"," 5"," 17.4"," 5","  2.8"," 5","  6.0","999.9","  73.8"," ","  54.0"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-19","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  68.8"," 5","  54.4"," 5","9999.9"," 0","850.0"," 5"," 19.3"," 5","  2.0"," 5","  4.1","999.9","  78.1"," ","  51.3"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-20","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  66.5"," 5","  52.6"," 5","9999.9"," 0","849.5"," 5"," 18.6"," 5","  1.2"," 5","  1.9","999.9","  78.1"," ","  50.7"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-21","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  65.6"," 5","  55.0"," 5","9999.9"," 0","850.0"," 5"," 15.3"," 5","  2.0"," 5","  4.1","999.9","  77.4"," ","  50.9"," "," 0.00","I","999.9","100000"
"67107099999","2025-05-22","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  64.5"," 5","  53.8"," 5","9999.9"," 0","850.9"," 5"," 19.3"," 5","  1.6"," 5","  1.9","999.9","  75.4"," ","  46.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-23","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.7"," 5","  53.4"," 5","9999.9"," 0","851.4"," 5"," 11.2"," 5","  2.0"," 5","  4.1","999.9","  74.5"," ","  46.4"," ","99.99"," ","999.9","010000"
"67107099999","2025-05-24","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.9"," 5","  49.1"," 5","9999.9"," 0","852.3"," 5"," 16.8"," 5","  1.9"," 5","  1.9","999.9","  70.9"," ","  51.1"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-25","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.1"," 5","  47.9"," 4","9999.9"," 0","854.4"," 5"," 18.0"," 5","  3.2"," 5","  4.1","999.9","  70.9"," ","  51.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-26","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.7"," 4","  52.4"," 4","9999.9"," 0","855.0"," 4"," 15.5"," 4","  3.5"," 4","  6.0","999.9","  68.7"," ","  49.1"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-28","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.4"," 5","  50.1"," 5","9999.9"," 0","853.9"," 5"," 16.3"," 5","  1.6"," 5","  1.9","999.9","  72.7"," ","  43.2"," "," 0.00","I","999.9","100000"
"67107099999","2025-05-29","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  62.3"," 5","  51.8"," 5","9999.9"," 0","854.6"," 5"," 19.3"," 5","  1.6"," 5","  4.1","999.9","  73.6","*","  48.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-30","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  63.0"," 5","  53.7"," 5","9999.9"," 0","854.4"," 5"," 18.6"," 5","  2.8"," 5","  4.1","999.9","  73.4"," ","  53.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-05-31","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.1"," 5","  49.9"," 5","9999.9"," 0","853.8"," 5"," 19.9"," 5","  1.6"," 5","  4.1","999.9","  73.4"," ","  43.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-02","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  63.0"," 5","  49.2"," 5","9999.9"," 0","853.5"," 5"," 18.0"," 5","  2.0"," 5","  4.1","999.9","  76.6"," ","  41.0"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-04","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  64.0"," 4","  48.1"," 4","9999.9"," 0","852.4"," 4"," 18.6"," 4","  2.5"," 4","  8.0","999.9","  73.4"," ","  50.9","*"," 0.00","I","999.9","100000"
"67107099999","2025-06-05","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  58.2"," 4","  47.8"," 4","9999.9"," 0","854.4"," 4","999.9"," 0","999.9"," 0","999.9","999.9","  73.4"," ","  43.5","*"," 0.00","I","999.9","000000"
"67107099999","2025-06-06","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  62.8"," 5","  51.6"," 5","9999.9"," 0","855.2"," 5"," 18.0"," 5","  4.4"," 5","  6.0","999.9","  72.3"," ","  54.0"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-09","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.3"," 4","  50.4"," 4","9999.9"," 0","856.6"," 4"," 17.9"," 4","  3.5"," 4","  4.1","999.9","  69.8"," ","  43.5"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-10","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.5"," 4","  48.3"," 4","9999.9"," 0","854.3"," 4"," 21.7"," 4","  4.0"," 4","  6.0","999.9","  71.6","*","  44.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-11","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  64.8"," 4","  46.0"," 4","9999.9"," 0","852.4"," 4"," 22.5"," 4","  1.9"," 4","  1.9","999.9","  72.7"," ","  37.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-12","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.9"," 4","  48.2"," 4","9999.9"," 0","851.2"," 4"," 22.5"," 4","  1.5"," 4","999.9","999.9","  72.7"," ","  40.1"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-13","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.1"," 5","  51.4"," 5","9999.9"," 0","852.5"," 5"," 14.9"," 5","  2.4"," 5","  4.1","999.9","  71.6"," ","  50.4"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-16","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.0"," 5","  48.6"," 5","9999.9"," 0","855.7"," 5"," 15.5"," 5","  3.2"," 5","  6.0","999.9","  69.4"," ","  45.5"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-17","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.9"," 5","  47.2"," 5","9999.9"," 0","854.2"," 5"," 16.8"," 5","  3.2"," 5","  4.1","999.9","  70.9"," ","  48.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-18","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.0"," 5","  47.6"," 5","9999.9"," 0","852.7"," 5"," 16.2"," 5","  2.0"," 5","  4.1","999.9","  71.2"," ","  43.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-19","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.5"," 5","  46.7"," 5","9999.9"," 0","852.2"," 5"," 18.6"," 5","  0.8"," 5","  1.9","999.9","  71.2"," ","  37.4"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-20","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.6"," 5","  50.3"," 5","9999.9"," 0","851.2"," 5"," 16.8"," 5","  1.6"," 5","  1.9","999.9","  72.0"," ","  41.7"," "," 0.00","I","999.9","100000"
"67107099999","2025-06-23","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.6"," 5","  50.7"," 5","9999.9"," 0","852.3"," 5"," 16.8"," 5","  2.0"," 5","  4.1","999.9","  72.1"," ","  49.1"," "," 0.00","I","999.9","100000"
"67107099999","2025-06-24","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  63.6"," 5","  51.7"," 5","9999.9"," 0","852.6"," 4"," 16.8"," 5","  1.2"," 5","  1.9","999.9","  71.1"," ","  51.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-25","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.4"," 5","  45.1"," 5","9999.9"," 0","853.2"," 5"," 19.3"," 5","  2.4"," 5","  4.1","999.9","  71.1"," ","  45.3"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-26","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.1"," 5","  49.3"," 5","9999.9"," 0","852.9"," 5"," 17.4"," 5","  3.2"," 5","  6.0","999.9","  70.2"," ","  43.7"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-27","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  63.1"," 5","  52.0"," 5","9999.9"," 0","850.3"," 5"," 19.3"," 5","  3.2"," 5","  6.0","999.9","  75.2"," ","  44.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-28","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  63.2"," 5","  53.5"," 5","9999.9"," 0","853.8"," 5"," 13.5"," 5","  2.0"," 5","  4.1","999.9","  75.2"," ","  49.1"," "," 0.00","I","999.9","100000"
"67107099999","2025-06-29","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  65.3"," 5","  47.8"," 5","9999.9"," 0","854.1"," 5"," 21.1"," 5","  2.8"," 5","  6.0","999.9","  75.2"," ","  54.7"," "," 0.00","I","999.9","000000"
"67107099999","2025-06-30","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  56.9"," 4","  40.8"," 4","9999.9"," 0","854.4"," 4"," 16.0"," 4","  2.8"," 4","  4.1","999.9","  74.8"," ","  39.2"," "," 0.00","I","999.9","100000"
"67107099999","2025-07-01","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.9"," 5","  47.5"," 5","9999.9"," 0","855.7"," 5"," 17.4"," 5","  2.8"," 5","  4.1","999.9","  74.8"," ","  50.4"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-02","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  58.7"," 4","  43.0"," 4","9999.9"," 0","999.9"," 0"," 18.6"," 4","  5.1"," 4","  6.0","999.9","  74.5"," ","  50.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-03","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  55.8"," 5","  45.1"," 5","9999.9"," 0","854.8"," 4"," 18.6"," 5","  4.4"," 5","  6.0","999.9","  65.1"," ","  42.4"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-05","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  56.2"," 4","  46.5"," 4","9999.9"," 0","854.1"," 4"," 18.6"," 4","  4.0"," 4","  6.0","999.9","  68.0"," ","  39.6","*"," 0.00","I","999.9","000000"
"67107099999","2025-07-06","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.4"," 5","  47.4"," 5","9999.9"," 0","853.5"," 5"," 19.9"," 5","  4.0"," 5","  8.0","999.9","  68.0"," ","  42.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-07","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  64.1"," 5","  50.9"," 5","9999.9"," 0","853.4"," 5"," 18.6"," 5","  3.3"," 5","  4.1","999.9","  72.1","*","  48.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-08","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.3"," 5","  49.9"," 5","9999.9"," 0","855.2"," 5"," 14.9"," 5","  2.8"," 5","  6.0","999.9","  71.6"," ","  52.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-09","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  58.9"," 5","  50.0"," 5","9999.9"," 0","855.3"," 5"," 15.5"," 5","  1.6"," 5","  4.1","999.9","  67.5"," ","  52.5","*"," 0.00","I","999.9","000000"
"67107099999","2025-07-10","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.7"," 5","  49.6"," 5","9999.9"," 0","855.4"," 5"," 16.2"," 5","  4.4"," 5","  8.0","999.9","  67.5"," ","  49.3"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-11","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.9"," 5","  50.2"," 5","9999.9"," 0","855.1"," 5"," 16.2"," 5","  4.0"," 5","  6.0","999.9","  67.5"," ","  49.1"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-12","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.6"," 4","  46.2"," 4","9999.9"," 0","854.0"," 4"," 19.4"," 4","  2.0"," 4","  4.1","999.9","  70.7"," ","  41.7","*"," 0.00","I","999.9","000000"
"67107099999","2025-07-13","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.8"," 4","  49.7"," 4","9999.9"," 0","854.4"," 4"," 19.4"," 4","  2.0"," 4","  4.1","999.9","  72.5"," ","  45.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-14","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.7"," 5","  47.0"," 5","9999.9"," 0","854.6"," 5"," 17.4"," 5","  1.2"," 5","  4.1","999.9","  73.0"," ","  44.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-15","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.6"," 4","  48.6"," 4","9999.9"," 0","999.9"," 0"," 20.2"," 4","  1.5"," 4","  4.1","999.9","  73.8"," ","  42.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-16","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  61.7"," 5","  49.7"," 5","9999.9"," 0","852.5"," 5"," 19.9"," 5","  1.8"," 5","  4.1","999.9","  72.3"," ","  50.0","*"," 0.00","I","999.9","000000"
"67107099999","2025-07-17","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.1"," 5","  49.1"," 5","9999.9"," 0","854.5"," 5"," 18.0"," 5","  3.2"," 5","  6.0","999.9","  72.3"," ","  46.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-18","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.0"," 5","  46.1"," 5","9999.9"," 0","855.4"," 5"," 18.0"," 5","  2.4"," 5","  4.1","999.9","  70.2"," ","  44.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-19","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  53.9"," 4","  46.6"," 4","9999.9"," 0","853.4"," 4"," 17.1"," 4","  1.5"," 4","  4.1","999.9","  70.2"," ","  39.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-20","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.1"," 5","  45.9"," 5","9999.9"," 0","850.3"," 5"," 16.8"," 5","  2.8"," 5","  4.1","999.9","  68.2"," ","  45.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-21","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.9"," 5","  46.4"," 5","9999.9"," 0","850.1"," 5"," 20.5"," 5","  2.0"," 5","  4.1","999.9","  68.5"," ","  41.9"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-22","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.9"," 5","  48.0"," 5","9999.9"," 0","852.4"," 5"," 20.5"," 5","  4.0"," 5","  6.0","999.9","  69.1"," ","  44.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-23","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.8"," 5","  49.0"," 5","9999.9"," 0","852.8"," 5"," 17.4"," 5","  3.2"," 5","  6.0","999.9","  69.1"," ","  43.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-24","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  56.6"," 5","  43.8"," 5","9999.9"," 0","852.3"," 5"," 19.9"," 5","  3.2"," 5","  6.0","999.9","  70.9"," ","  35.8"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-25","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  59.7"," 5","  49.0"," 5","9999.9"," 0","851.6"," 5"," 21.1"," 5","  2.0"," 5","  4.1","999.9","  71.6"," ","  35.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-26","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.5"," 5","  48.2"," 5","9999.9"," 0","851.9"," 5"," 19.3"," 5","  1.0"," 5","  1.9","999.9","  72.9"," ","  39.2"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-27","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  60.4"," 5","  49.5"," 5","9999.9"," 0","852.3"," 5"," 19.3"," 5","  1.2"," 5","  1.9","999.9","  72.9"," ","  43.0"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-28","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  54.8"," 5","  49.5"," 5","9999.9"," 0","854.7"," 5"," 14.9"," 5","  2.2"," 5","  5.1","999.9","  70.9"," ","  42.1"," "," 0.00","I","999.9","000000"
"67107099999","2025-07-29","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.5"," 4","  48.4"," 4","9999.9"," 0","856.7"," 4"," 15.5"," 4","  3.5"," 4","  4.1","999.9","  61.7"," ","  48.0"," "," 0.01","G","999.9","000000"
"67107099999","2025-07-30","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.6"," 5","  47.5"," 5","9999.9"," 0","856.4"," 5"," 16.2"," 5","  4.0"," 5","  6.0","999.9","  65.8"," ","  49.1"," "," 0.00","G","999.9","000000"
"67107099999","2025-07-31","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.3"," 5","  47.2"," 5","9999.9"," 0","855.6"," 5"," 14.9"," 5","  2.8"," 5","  4.1","999.9","  67.5"," ","  50.4"," "," 0.00","I","999.9","000000"
"67107099999","2025-08-01","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  58.6"," 5","  41.6"," 4","9999.9"," 0","852.7"," 5"," 18.0"," 5","  3.0"," 4","  4.1","999.9","  69.1"," ","  44.6"," "," 0.00","I","999.9","000000"
"67107099999","2025-08-02","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  57.2"," 5","  40.6"," 5","9999.9"," 0","851.1"," 5"," 19.9"," 5","  2.8"," 5","  4.1","999.9","  69.1"," ","  38.5"," "," 0.00","I","999.9","000000"
"67107099999","2025-08-03","-19.8166667","47.0666667","1532.0","ANTSIRABE, MA","  56.9"," 5","  44.1"," 5","9999.9"," 0","851.9"," 5"," 19.3"," 5","  2.4"," 5","  4.1","999.9","  72.0"," ","  35.6"," "," 0.00","I","999.9","000000"
